id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
236,false,90,0,0,0,1,0,0,0,0,0,0,0,12,12.4,0.8,0.0,1.3,1,0.00,0.02,0.02,0.83,0,0,0,0,0,0,0,2,false,49,2.0,1.0,3.6,0.04,0.11,1.22,1.25,1.0,0.31,James Tarkowski,Everton,DEF
237,false,11,0,0,0,0,0,0,0,1,0,0,0,2,2.2,0.3,22.0,2.5,0,0.07,0.00,0.07,0.00,0,0,0,0,0,0,0,0,false,49,0.0,-1.0,0.0,0.57,0.57,0.0,0.0,0.0,0.0,Youssef Ramalho Chermiti,Everton,FWD
238,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.5,-0.5,1.9,0.02,0.13,1.26,1.28,0.99,0.41,Ashley Young,Everton,DEF
239,false,27,0,0,0,0,0,0,0,0,0,0,0,-1,0.4,0.7,4.0,0.5,0,0.00,0.08,0.08,0.69,0,0,0,0,0,0,0,1,false,46,0.4,0.0,1.5,0.24,0.5,1.1,1.29,0.97,0.19,Adama Traoré,Fulham,MID
240,false,90,0,1,1,0,0,0,0,0,0,0,0,29,29.8,41.3,12.0,8.3,1,0.15,0.13,0.28,0.95,0,0,0,0,0,0,0,6,false,49,4.0,3.5,0.9,0.19,0.39,1.1,1.2,1.09,0.29,Andreas Hoelgebaum Pereira,Fulham,MID
241,false,90,0,0,1,0,0,0,0,0,0,0,0,25,13.8,1.5,0.0,1.5,1,0.00,0.01,0.01,0.95,0,0,0,0,0,0,0,6,false,45,3.5,3.0,0.6,0.04,0.05,1.1,1.29,0.99,0.18,Calvin Bassey,Fulham,DEF
242,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,-0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Steven Benda,Fulham,GKP
243,false,18,0,0,0,0,0,0,0,0,0,0,0,9,6.2,0.7,0.0,0.7,0,0.00,0.00,0.00,0.22,0,0,0,0,0,0,0,1,false,48,0.5,0.0,0.0,0.03,0.23,1.33,1.7,0.42,0.21,Tom Cairney,Fulham,MID
244,false,90,0,0,1,0,0,0,0,0,0,0,0,25,18.8,12.4,25.0,5.6,1,0.14,0.02,0.16,0.95,0,0,0,0,0,0,0,6,false,42,3.5,3.0,1.5,0.03,0.06,1.1,1.41,0.94,0.2,Timothy Castagne,Fulham,DEF
245,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.5,0.0,0.2,0.04,0.04,1.26,1.22,1.0,0.07,Issa Diop,Fulham,DEF
246,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luke Harris,Fulham,MID
247,false,62,0,0,1,0,0,0,0,0,0,0,0,5,6.0,10.5,7.0,2.4,1,0.12,0.02,0.14,0.26,0,0,0,0,0,0,0,3,false,56,4.0,3.5,4.7,0.13,0.33,1.05,1.22,1.07,0.23,Alex Iwobi,Fulham,MID
248,false,90,0,1,1,0,0,0,0,0,0,4,3,38,30.6,0.0,0.0,3.1,1,0.00,0.00,0.00,0.95,0,0,0,0,0,0,0,13,true,50,7.0,6.5,2.6,0.0,0.0,1.14,1.31,1.0,0.17,Bernd Leno,Fulham,GKP
249,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,0.0,-0.5,0.0,0.04,0.1,1.11,1.45,1.08,0.15,Saša Lukić,Fulham,MID
250,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Kevin Mbabu,Fulham,DEF
251,false,27,1,0,0,0,0,0,0,0,0,0,2,36,42.8,14.0,34.0,9.1,0,0.20,0.08,0.28,0.69,0,0,0,0,0,0,0,7,false,55,4.0,3.5,1.5,0.54,0.56,1.41,1.58,0.68,0.23,Rodrigo Muniz Carvalho,Fulham,FWD
252,false,62,0,0,1,0,0,0,0,0,0,0,0,7,7.4,12.2,8.0,2.8,1,0.04,0.03,0.07,0.26,0,0,0,0,0,0,0,2,false,55,5.0,4.5,7.4,0.51,0.6,1.07,1.23,1.13,0.34,Raúl Jiménez,Fulham,FWD
253,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim Ream,Fulham,DEF
254,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,47,0.5,0.0,0.0,0.18,0.29,5.22,3.8,0.0,0.0,Harrison Reed,Fulham,MID
255,false,90,0,0,1,0,0,0,0,0,0,0,1,31,28.0,9.2,6.0,4.3,1,0.00,0.15,0.15,0.95,0,0,0,0,0,0,0,7,false,50,3.5,2.2,22.8,0.02,0.14,1.13,1.31,0.99,0.18,Antonee Robinson,Fulham,DEF
256,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,0.0,0.0,0.0,0.0,60.3,0.0,0.0,0.0,Jay Stansfield,Fulham,FWD
257,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,-0.2,0.2,0.07,0.1,1.2,1.21,1.07,0.14,Kenny Tete,Fulham,DEF
258,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,-0.5,0.3,1.8,1.8,0.0,0.0,0.0,0.0,Carlos Vinícius Alves Morais,Fulham,FWD
259,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,52,0.0,-0.2,0.2,0.36,0.46,1.27,1.41,0.87,0.22,Harry Wilson,Fulham,MID
260,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,47,0.0,0.0,0.2,0.25,0.28,2.76,3.6,0.0,0.0,Ali Al-Hamadi,Ipswich,FWD
261,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elkan Baggott,Ipswich,DEF
262,false,10,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.6,0.0,0.1,0,0.00,0.00,0.00,0.51,0,0,0,0,0,0,0,1,false,49,0.5,0.5,0.0,0.22,0.42,1.36,1.62,0.81,0.2,Nathan Broadhead,Ipswich,MID
263,false,45,0,0,0,1,0,0,0,0,0,0,0,6,11.2,0.8,0.0,1.2,0,0.00,0.01,0.01,0.67,0,0,0,0,0,0,0,1,false,38,0.0,0.0,2.0,0.07,0.09,2.12,2.29,0.95,0.0,Cameron Burgess,Ipswich,DEF
264,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,0.0,0.0,0.0,0.05,0.16,2.31,2.25,1.17,0.1,Wes Burns,Ipswich,MID
265,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,51,-0.1,-0.2,0.1,0.18,0.26,2.17,1.79,1.04,0.15,Conor Chaplin,Ipswich,MID
266,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.02,0.04,2.17,2.39,0.95,0.0,Harry Clarke,Ipswich,DEF
267,false,90,0,0,0,4,0,0,0,0,0,0,0,-5,5.6,41.0,1.0,4.8,1,0.03,0.13,0.16,1.52,0,0,0,0,0,0,0,0,false,43,0.5,0.5,1.2,0.03,0.18,2.03,2.19,1.02,0.07,Leif Davis,Ipswich,DEF
268,false,78,0,0,0,3,0,0,0,0,0,0,0,9,1.6,12.7,14.0,2.8,1,0.16,0.02,0.18,1.01,0,0,0,0,0,0,0,2,false,56,1.5,1.5,3.5,0.34,0.39,1.86,1.99,1.12,0.12,Liam Delap,Ipswich,FWD
269,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,George Edmundson,Ipswich,DEF
270,false,45,0,0,0,3,0,0,0,0,0,0,0,-1,8.6,0.8,0.0,0.9,1,0.00,0.01,0.01,0.85,0,0,0,0,0,0,0,0,false,39,0.0,0.0,4.1,0.07,0.08,1.96,2.05,1.03,0.11,Jacob Greaves,Ipswich,DEF
271,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,0.0,0.0,0.0,0.1,2.85,4.19,0.0,0.0,Marcus Myers-Harness,Ipswich,MID
272,false,11,1,0,0,1,0,0,0,0,0,0,0,29,34.0,0.4,17.0,5.1,0,0.03,0.00,0.03,0.51,0,0,0,0,0,0,0,5,false,54,2.5,2.5,0.0,0.38,0.42,2.78,2.09,0.35,0.0,George Hirst,Ipswich,FWD
273,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron Humphreys,Ipswich,MID
274,false,90,0,0,0,4,0,0,0,0,0,0,0,16,6.0,5.5,15.0,2.7,1,0.11,0.02,0.13,1.52,0,0,0,0,0,0,0,2,false,52,1.0,1.0,0.3,0.09,0.16,1.91,2.14,1.05,0.12,Omari Giraud-Hutchinson,Ipswich,MID
275,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.0,1.9,0.06,0.1,2.69,2.57,0.86,0.0,Ben Johnson,Ipswich,DEF
276,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Freddie Ladapo,Ipswich,FWD
277,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,-0.5,-0.5,0.2,0.0,0.01,3.17,2.51,1.01,0.0,Massimo Luongo,Ipswich,MID
278,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,-0.5,-0.5,0.1,0.01,0.06,1.94,2.14,1.0,0.09,Sam Morsy,Ipswich,MID
279,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corrie Ndaba,Ipswich,DEF
280,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,-0.5,-0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Cieran Slicker,Ipswich,GKP
281,false,4,0,0,0,1,0,0,0,0,0,0,0,3,0.8,0.2,0.0,0.1,0,0.00,0.00,0.00,0.51,0,0,0,0,0,0,0,1,false,48,0.5,0.5,0.0,0.11,0.25,1.72,1.69,0.19,0.0,Jack Taylor,Ipswich,MID
282,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.0,1.4,0.02,0.03,1.66,1.97,1.07,0.08,Axel Tuanzebe,Ipswich,DEF
283,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,-0.5,-0.5,0.2,0.0,0.0,2.14,2.67,1.0,0.17,Christian Walton,Ipswich,GKP
284,false,90,0,0,0,4,0,0,0,0,0,0,0,0,12.6,0.8,0.0,1.3,1,0.00,0.00,0.00,1.52,0,0,0,0,0,0,0,0,false,39,0.5,0.5,1.3,0.0,0.0,2.06,2.06,0.89,0.09,Luke Woolfenden,Ipswich,DEF
285,false,63,0,0,0,1,0,0,0,0,0,0,0,19,21.2,20.0,2.0,4.3,1,0.06,0.10,0.16,0.57,0,0,0,0,0,0,0,2,false,44,2.0,1.5,0.3,0.02,0.07,1.76,2.37,1.04,0.0,Boubakary Soumaré,Leicester,MID
286,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Tom Cannon,Leicester,FWD
287,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,1.4,0.0,0.13,3.68,3.49,0.7,0.0,Hamza Choudhury,Leicester,MID
288,false,90,0,0,0,3,0,0,0,0,0,0,0,7,19.0,1.2,0.0,2.0,1,0.00,0.01,0.01,0.78,0,0,0,0,0,0,0,1,false,40,1.0,0.5,0.3,0.0,0.05,1.97,2.69,1.0,0.0,Conor Coady,Leicester,DEF
289,false,63,0,0,0,1,0,0,0,0,0,0,0,4,3.0,3.9,17.0,2.4,1,0.28,0.00,0.28,0.57,0,0,0,0,0,0,0,2,false,48,1.7,1.2,0.6,0.16,0.17,1.97,2.0,0.6,0.0,Patson Daka,Leicester,FWD
290,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,52,1.0,0.5,0.1,0.11,0.13,1.75,2.29,1.0,0.0,Bobby De Cordova-Reid,Leicester,MID
291,false,90,0,0,0,3,0,0,0,0,0,0,0,5,24.2,12.0,4.0,4.0,1,0.00,0.01,0.01,0.78,0,0,0,0,0,0,0,1,false,39,1.3,0.8,5.9,0.05,0.07,1.87,2.15,0.95,0.04,Wout Faes,Leicester,DEF
292,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,-0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Michael Golding,Leicester,MID
293,false,90,0,0,0,3,0,0,0,0,0,2,0,2,16.0,0.0,0.0,1.6,1,0.00,0.00,0.00,0.78,0,0,0,0,0,0,0,1,false,44,4.0,3.5,0.4,0.0,0.0,1.91,2.19,1.02,0.05,Mads Hermansen,Leicester,GKP
294,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,-0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Iversen,Leicester,GKP
295,false,81,0,0,0,2,0,0,0,0,0,0,0,2,17.2,16.4,2.0,3.6,1,0.00,0.09,0.09,0.67,0,0,0,0,0,0,0,1,false,41,1.3,0.8,1.2,0.06,0.08,1.93,2.18,1.07,0.04,James Justin,Leicester,DEF
296,false,81,0,0,0,2,0,0,0,0,0,0,0,-1,10.6,1.7,0.0,1.2,1,0.00,0.01,0.01,0.67,0,0,0,0,0,0,0,1,false,44,1.3,0.8,0.1,0.01,0.08,1.88,2.17,1.03,0.04,Victor Kristiansen,Leicester,DEF
297,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wanya Marçal-Madivádua,Leicester,MID
298,false,8,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.5,0.0,0.1,0,0.00,0.00,0.00,0.11,0,0,0,0,0,0,0,1,false,50,1.0,0.5,0.3,0.1,0.3,1.93,2.27,0.91,0.06,Stephy Mavididi,Leicester,MID
299,false,8,0,0,0,1,0,0,0,0,0,0,0,3,0.4,1.1,0.0,0.2,0,0.00,0.00,0.00,0.11,0,0,0,0,0,0,0,1,false,47,0.3,-0.2,0.0,0.13,0.18,2.37,2.09,0.93,0.23,Kasey McAteer,Leicester,MID
300,false,90,0,0,0,3,0,0,0,1,0,0,0,14,8.6,15.4,2.0,2.6,1,0.00,0.04,0.04,0.78,0,0,0,0,0,0,0,1,false,49,1.7,1.2,0.2,0.1,0.17,1.77,1.91,1.09,0.05,Wilfred Ndidi,Leicester,MID
301,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,-0.5,0.5,0.01,0.02,2.13,2.16,0.99,0.09,Caleb Okoli,Leicester,DEF
302,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,41,0.3,-0.2,0.1,0.02,0.04,1.27,2.37,1.18,0.0,Ricardo Barbosa Pereira,Leicester,DEF
303,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Souttar,Leicester,DEF
304,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,-0.5,0.5,0.0,0.0,1.63,2.0,1.0,0.0,Jakub Stolarczyk,Leicester,GKP
305,false,90,0,0,0,3,0,0,0,0,0,0,0,4,20.2,2.2,2.0,2.4,1,0.02,0.03,0.05,0.78,0,0,0,0,0,0,0,1,false,39,1.3,0.8,1.6,0.01,0.03,1.69,2.49,0.99,0.0,Luke Thomas,Leicester,DEF
306,false,90,0,0,0,3,0,0,0,0,0,0,0,7,16.8,32.7,45.0,9.5,1,0.50,0.29,0.79,0.78,0,0,0,0,0,0,0,2,false,53,2.0,1.5,4.8,0.38,0.48,1.93,2.26,1.09,0.04,Jamie Vardy,Leicester,FWD
307,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,-0.3,-0.8,1.7,0.01,0.02,1.62,2.27,1.04,0.0,Jannik Vestergaard,Leicester,DEF
308,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,-0.5,2.1,0.0,0.0,2.23,4.0,0.67,0.0,Danny Ward,Leicester,GKP
309,false,26,0,0,0,2,0,0,0,0,0,0,0,15,12.8,12.8,7.0,3.3,0,0.02,0.01,0.03,0.22,0,0,0,0,0,0,0,1,false,44,1.0,0.5,5.3,0.01,0.1,1.73,1.99,1.0,0.0,Harry Winks,Leicester,MID
310,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,56,0.0,3.0,9.7,0.0,0.01,0.74,0.86,1.01,0.43,Alisson Ramses Becker,Liverpool,GKP
311,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,73,0.0,0.8,25.3,0.06,0.33,0.75,0.88,1.09,0.5,Trent Alexander-Arnold,Liverpool,DEF
312,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Bajčetić Maquieira,Liverpool,MID
313,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,47,0.0,0.0,0.2,0.12,0.18,1.35,1.24,0.49,0.25,Conor Bradley,Liverpool,DEF
314,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.4,0.51,0.62,2.33,2.84,0.61,0.0,Fábio Freitas Gouveia Carvalho,Brentford,MID
315,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bobby Clark,Liverpool,MID
316,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,70,0.0,11.0,2.0,0.46,0.5,1.2,1.6,0.75,0.19,Darwin Núñez Ribeiro,Liverpool,FWD
317,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,72,0.0,2.0,2.6,0.66,0.77,0.77,0.75,1.08,0.65,Diogo Teixeira da Silva,Liverpool,MID
318,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ben Doak,Liverpool,MID
319,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,52,0.0,2.0,0.2,0.15,0.43,1.11,0.74,0.0,0.0,Harvey Elliott,Liverpool,MID
320,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,46,0.0,2.0,0.1,0.0,0.03,0.84,0.66,0.0,0.0,Endo Wataru,Liverpool,MID
321,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,74,0.0,1.0,6.7,0.38,0.55,0.79,0.9,1.03,0.32,Cody Gakpo,Liverpool,FWD
322,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,47,0.0,0.0,0.4,0.06,0.08,0.94,1.39,1.04,0.17,Joe Gomez,Liverpool,DEF
323,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,2.2,0.7,0.03,0.14,0.86,0.87,1.06,0.44,Ryan Gravenberch,Liverpool,MID
324,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,0.0,2.0,0.3,0.31,0.38,1.01,1.32,1.01,0.31,Curtis Jones,Liverpool,MID
325,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,1.0,1.1,0.0,0.0,1.21,1.12,1.0,0.38,Caoimhin Kelleher,Liverpool,GKP
326,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,52,0.0,3.0,7.1,0.05,0.09,0.83,0.81,1.05,0.43,Ibrahima Konaté,Liverpool,DEF
327,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,75,0.0,7.0,15.3,0.36,0.52,0.81,0.68,1.07,0.63,Luis Díaz,Liverpool,MID
328,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,137,0.0,16.0,69.6,0.75,0.99,0.87,0.95,1.02,0.42,Mohamed Salah,Liverpool,MID
329,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,62,0.0,2.0,1.7,0.1,0.26,0.78,0.73,1.07,0.51,Alexis Mac Allister,Liverpool,MID
330,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,James McConnell,Liverpool,MID
331,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Morton,Liverpool,MID
332,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Nathaniel Phillips,Liverpool,DEF
333,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,2.0,1.2,0.0,0.04,1.52,1.57,0.63,0.0,Jarell Quansah,Liverpool,DEF
